"rcdk.fp.extended_673","rcdk.fp.hybridization_512","MDEN.22","rcdk.fp.standard_398","nAtomP","MDEC.33","MLogP","rcdk.fp.hybridization_958","rcdk.fp.circular_593","SCH.5","rcdk.fp.circular_299","VCH.5","VC.5","rcdk.fp.extended_253","rcdk.fp.standard_256","rcdk.fp.hybridization_770","rcdk.fp.standard_116","VCH.7","nHBDon","C3SP2","C1SP2","rcdk.fp.extended_874","rcdk.fp.estate_35","rcdk.fp.extended_622","rcdk.fp.pubchem_696","WTPT.3","rcdk.fp.hybridization_839","rcdk.fp.standard_1016","rcdk.fp.circular_660","rcdk.fp.extended_66","VC.6","TopoPSA","rcdk.fp.extended_196","rcdk.fp.standard_286","rcdk.fp.hybridization_454","VP.4","rcdk.fp.hybridization_644","rcdk.fp.standard_728","WTPT.5","SCH.6","rcdk.fp.circular_423","SCH.7","rcdk.fp.hybridization_138","rcdk.fp.circular_714","rcdk.fp.extended_548","ATSp4","rcdk.fp.hybridization_795","rcdk.fp.pubchem_644","rcdk.fp.circular_261","rcdk.fp.circular_581","rcdk.fp.kr_3971","rcdk.fp.extended_372","rcdk.fp.extended_404","rcdk.fp.standard_902","rcdk.fp.standard_69","rcdk.fp.kr_3749","rcdk.fp.extended_572","rcdk.fp.extended_248","rcdk.fp.standard_408","MDEN.23","rcdk.fp.standard_841","C2SP2","VCH.6","MDEO.12","rcdk.fp.standard_622","rcdk.fp.kr_1438","ATSp1","SC.5","rcdk.fp.standard_782","ECCEN","rcdk.fp.standard_513","rcdk.fp.standard_14","rcdk.fp.standard_870","rcdk.fp.standard_602","rcdk.fp.extended_63","rcdk.fp.extended_814","rcdk.fp.kr_2949","rcdk.fp.kr_2673","rcdk.fp.circular_47","rcdk.fp.standard_673","rcdk.fp.standard_292","VPC.6","ATSp5","rcdk.fp.hybridization_335","rcdk.fp.circular_798","rcdk.fp.graph_469","rcdk.fp.extended_944","MDEC.23","WTPT.4","rcdk.fp.standard_748","rcdk.fp.extended_436","rcdk.fp.pubchem_260","SPC.6","VP.6","apol","rcdk.fp.maccs_43","naAromAtom","rcdk.fp.pubchem_259","VP.3","rcdk.fp.kr_161","rcdk.fp.hybridization_392","rcdk.fp.circular_886","rcdk.fp.extended_178","rcdk.fp.kr_3682","rcdk.fp.extended_258","MDEC.24","rcdk.fp.standard_910","rcdk.fp.kr_1148","ATSm1","rcdk.fp.standard_305","rcdk.fp.kr_3892","rcdk.fp.standard_793","Y"
0,0,0,0,12,5.36203055132949,3.11,0,0,0,0,0,0.0304290309725092,0,0,0,0,0.0689362069563342,2,2,0,0,1,0,0,15.6746015454246,0,0,0,0,0,93.06,0,0,0,2.26368390185191,0,0,0,0.136082763487954,0,0.32853285321783,0,0,0,2129.0046629845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0481125224324688,1.09635631173472,0,0,1517.00052700528,0.235702260395516,0,704,0,0,0,0,0,0,1,0,0,0,0,1.10161928225221,1740.14878116974,0,0,0,0,21.3652625203371,15.6746015454246,0,0,0,6.07029783444864,0.70488250884493,55.10786,0,12,0,3.67937106494377,0,1,0,0,0,0,0,0,1,31.6468142132457,0,0,0,"1"
0,1,0,0,12,9.85403595270707,2.78,0,0,0.117851130197758,1,0.0912870929175277,0.174466316247388,0,0,0,1,0.193338794358043,1,3,3,0,1,0,1,19.4925294744903,0,0,0,1,0,93.14,1,0,0,3.4012946802314,1,0,3.40028260763787,0.247193874599065,0,0.623916359015066,1,0,0,2729.91598613164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.126851817525581,1.44004845911572,1,0,1618.51351171128,0.586252766204757,0,566,0,1,0,1,1,0,1,0,0,0,1,2.6042492699943,2357.35480524117,0,0,0,0,17.9951832708193,16.0922468668524,0,0,0,10.6740423055467,1.06581917174038,53.354653,0,10,0,4.78713468575553,0,1,0,0,0,0,0,0,1,31.0067945145222,0,0,0,"1"
1,1,0.96548938460563,0,20,6.03697150859675,2.23,1,0,0,0,0,0.175802737216043,0,1,0,0,0.0992178245779947,0,1,4,0,1,0,0,23.4316101600651,0,0,0,0,0,67.68,0,0,0,2.11432635707243,1,0,12.7308027357074,0.222222222222222,0,0.448038667585206,0,0,0,2431.53290064061,0,0,0,0,0,0,0,0,0,0,1,1,0,1.5,0,8,0.0588782011741851,0.166666666666667,0,0,1527.98708469412,0.511653806672639,0,457,1,0,0,1,0,0,0,0,0,1,0,1.65020887973019,1942.7200995895,0,0,1,0,12.1967137038292,5.67836984175327,0,0,0,7.99688102365676,0.670651453448194,43.43193,0,18,0,3.77762264110739,0,1,0,0,0,0,0,1,0,41.4147590918854,0,0,1,"0"
0,0,0,0,8,18.0712035105939,1.68,0,0,0.179558378198271,0,0.327949438202247,0.897700079177645,0,0,0,1,1.34410807717586,0,1,5,0,1,0,0,39.2122604490706,1,1,0,1,0.146249801250596,248.77,1,0,0,9.80760325987845,1,0,0,0.444112748837178,0,0.884939297194323,0,0,0,8406.78880853132,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5,0.71285096850282,3.80120180698059,0,0,3804.9630706794,0.877723901785795,0,480,0,0,0,0,1,0,0,1,0,0,0,19.1332605324275,8573.77396620925,1,0,0,1,0,23.492102890776,0,0,0,18.807926122935,6.31830625881215,57.879516,0,5,0,10.3102391784506,0,1,0,0,0,1,0,0,0,67.6089865121186,0,0,1,"0"
0,0,0.5,0,15,3.26528202165991,2.12,0,0,0,0,0,0.0947138379271349,0,0,0,0,0.0393045798739499,0,1,1,0,1,0,0,27.1756497883783,0,1,0,0,0.0106977294435195,94.6,0,0,0,2.28107327898384,0,1,6.26133668182596,0.170103454359943,0,0.166250656908775,0,0,0,2661.47258928007,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8,0.0465087716847198,0.814325284978472,0,0,1612.38628242018,0.864807747754891,0,526,0,0,1,0,1,1,0,1,0,0,0,1.4859153876986,2481.19366270734,0,0,0,0,12.3094356433264,10.2824808311397,0,0,0,8.92957190229158,0.854242290449249,48.140895,0,12,0,3.59346043114161,0,0,0,0,0,0,1.69236584871186,0,0,40.4517222002947,1,0,0,"0"
1,0,0,0,23,5.23244964016031,2.56,0,0,0,0,0,0.178355811668494,0,1,0,0,0.180971644268475,1,2,1,0,1,1,0,22.5359460504935,0,0,0,0,0.0180309301003298,114.14,0,0,0,3.5461004406319,1,0,3.06207473288846,0.227062072615966,0,0.415963652630227,0,1,0,4684.97462662129,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,12,0.106669272133506,0,1,0,2474.35296738391,0.608547298660008,0,508,0,0,0,0,1,0,0,0,0,1,0,3.92038680131727,4311.54783654473,0,0,0,0,17.6597273999892,12.5232424759827,0,0,0,15.1664305070435,1.3090498387035,53.925481,0,12,0,4.89122849693528,0,0,0,0,0,0,0,0,0,42.4878315558812,1,0,0,"0"
1,0,0,0,20,5.52147264699439,2.34,0,0,0.192450089729875,0,0.074535599249993,0.101646155554535,0,1,0,0,0.107847304555601,0,0,4,0,1,0,0,17.0453381611204,0,0,0,0,0,74.76,0,0,1,2.11770974487882,1,0,6.87857642155212,0.579344623904195,0,0.653614806858832,0,0,0,2162.50581538281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0.125903639347793,0,0,0,1292.78076183008,0.460547078408213,0,254,0,0,0,0,0,0,0,0,0,0,0,1.56092969987054,2031.48451004883,0,0,0,0,15.6032453231466,10.1667617395683,0,0,0,8.81776232771147,0.636049660479768,35.382344,0,6,0,2.98205827351867,0,0,0,0,0,1,0,0,0,23.8178367447167,0,1,0,"0"
0,0,0,0,24,5.37659517427797,2.45,0,0,0,0,0,0.0416666666666667,0,0,0,0,0.162371033916738,0,4,0,0,1,1,0,26.7522955886327,0,0,0,0,0,145.87,0,0,0,3.26813321859494,0,0,6.06543096136217,0.214779189099135,0,0.426455124104079,0,1,0,3429.300245885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0938049343906871,0,0,0,2074.92297115068,0.525783423063209,0,727,0,0,0,1,0,0,0,0,0,0,0,2.42417414627408,3042.83984402801,0,0,0,0,23.6540463616608,17.2234905562117,0,0,0,9.92866882438872,1.33540801472292,53.489102,0,12,0,4.68341244667458,0,0,0,0,0,0,0,0,0,41.2689968897896,1,0,0,"0"
1,0,0,0,15,4.91507890932182,3,0,0,0,0,0,0.061996559083229,0,1,0,0,0.0836383815053783,2,1,2,0,1,0,0,22.1272310067208,0,0,0,0,0,105.17,0,0,0,3.35118879773877,1,0,6.43584650551172,0.170103454359943,0,0.227606397891069,1,0,0,2499.15028357129,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,8,0.1261183338322,1.13203331261579,0,0,1724.31448320427,0.310301219927633,0,798,0,0,0,1,1,0,1,0,0,0,0,1.51110071594304,2261.28582808461,0,0,0,0,19.2507260150122,15.6913845012091,0,0,0,6.81638924550024,0.996010138896647,65.73579,0,6,0,5.02939603170299,0,1,0,0,1,1,0,0,1,35.3667748157986,0,0,0,"0"
0,1,0.333333333333333,0,11,11.8248191028608,1.57,1,0,0.428621026149684,0,0.225119236599511,0.221820892357009,0,0,0,1,0.594676882901662,2,1,4,1,1,0,0,33.7919007418796,1,0,0,0,0,172.97,0,0,0,4.0375066432362,1,0,15.8570820784124,0.805444530378379,0,1.35094817766285,0,0,1,2842.78073806902,1,1,0,1,0,0,0,0,0,0,0,0,0,1.94416129723967,0,3,0.417684629351727,0,0,0,1682.61586596382,0.758212858948438,0,469,0,0,0,1,1,0,1,0,0,0,0,4.03717697221053,2526.0424491476,0,0,0,1,4.80428918800531,14.8453656431646,0,0,0,12.8271458021747,1.7048117092425,44.760309,0,5,0,5.34737799120852,0,1,0,0,0,0,0,0,1,37.5744687580781,0,0,0,"1"
0,0,0,0,16,10.6712810370373,3.22,1,0,0,0,0,0.163662523820552,0,0,1,0,0.162209423765758,0,4,2,0,1,1,1,12.0976675596616,1,0,0,0,0,40.62,0,0,0,3.96804395747896,1,0,6.90116305898891,0.262696046952536,0,0.486310287736726,1,0,0,3826.74278780067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.137921960913151,0,0,0,1879.46464318503,0.573949381314842,0,459,0,0,0,1,1,0,0,0,1,0,0,3.54739051303747,3443.93413095975,1,0,0,0,23.4279025388311,5.19650450067269,0,0,0,12.6453007638638,1.71308534417419,53.673446,0,10,0,5.11270245675897,0,1,0,0,0,0,0,0,0,26.2688986736349,0,1,0,"0"
0,0,0,0,21,3.87917613986835,2.34,0,0,0,0,0,0.0277777777777778,0,1,0,0,0.0459533437968474,0,2,4,0,1,0,1,19.2298910854374,0,0,0,0,0,91.56,0,0,0,1.69865861000469,1,1,5.99106661333893,0.170103454359943,0,0.203263132396285,0,0,0,1654.98367466276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,8,0.0489014609662321,1.06845255364164,0,0,1130.87177563047,0.201184463531091,0,445,0,1,0,1,0,1,0,1,0,0,0,0.798581591119735,1406.51130930349,0,0,0,0,13.78270482722,13.2388244720985,0,0,0,4.91315389254384,0.50559788109799,40.611516,0,12,0,2.69410325330061,0,1,0,0,0,0,0,1,0,26.5923057802577,0,0,0,"0"
0,0,1,0,10,2.39842361149779,2.45,1,0,0.0962250448649376,0,0.0279508497187474,0.083722644576264,0,0,0,0,0.112436830653848,1,1,0,0,1,0,0,16.8599673369236,0,0,0,1,0,81.05,1,0,0,2.21818047211959,0,0,8.95709261781461,0.343824804807186,0,0.387458418316709,0,0,0,1376.33098670739,1,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,8,0.103443712591325,0.333333333333333,1,0,1100.22996430588,0.359116756396542,0,460,0,0,0,1,0,0,0,0,0,0,0,1.06824591325388,1003.19558150187,0,0,0,0,10.6595220973778,7.90287471910901,0,0,0,3.7192456385784,0.679996245914764,44.775067,0,11,0,3.46057381379899,0,1,0,1,0,0,0,0,0,24.4033480104523,0,0,0,"1"
0,0,1.20658878741747,0,27,5.79573615438397,3.11,0,0,0,0,0,0.0712884904969851,0,0,0,0,0.0654294968323283,2,3,4,0,1,1,0,19.9528600940963,0,0,0,0,0,92.68,0,0,0,2.50743347316307,1,0,12.0589691364532,0.268728739282632,0,0.273001740161575,1,0,0,2518.67857410735,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0.0804007553055532,0.210818510677892,0,0,1730.33318498601,0.353553390593274,0,885,0,0,0,0,0,0,0,0,0,0,0,1.14593851359053,2079.28835493033,0,1,0,0,20.6457518706678,7.89389095764315,0,1,1,6.06739915549397,0.797861088578113,58.86186,0,18,0,4.18041188590796,0,1,0,0,1,0,0,1,0,32.7633283117288,0,0,0,"0"
0,0,0.125,0,20,12.6583814983065,3.44,0,0,0.240562612162344,0,0.180351130197758,0.111775857908855,0,0,0,1,0.21174982494477,1,4,3,0,1,0,0,17.2812115407214,0,1,0,1,0,96.53,0,0,0,4.39789638989272,1,1,6.15643284212683,0.42239464615546,1,0.583964370189161,0,0,0,3717.66970979295,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.205079825924228,0.816496580927726,0,0,2263.9115152224,0.360927581500651,0,787,0,1,0,1,1,0,0,1,0,0,0,2.91165644526945,3695.9021838951,0,0,0,0,28.4104997310865,8.10358617051952,0,0,1,10.0006556385315,1.792715340945,65.749032,0,15,1,6.01173808527824,0,1,0,1,0,0,0,0,0,39.1711207476258,0,0,0,"1"
0,0,0,0,14,3.9973564504436,2.89,1,0,0.0785674201318386,1,0.0322748612183951,0.0985052574129086,0,1,1,0,0.175331312489322,0,4,2,0,1,0,0,13.8282616667568,1,1,0,0,0,71.86,0,0,0,2.66466072409792,0,0,9.03728728545754,0.388888888888889,0,0.599704580610949,0,1,0,2462.48203771566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.134279028222432,0,0,0,1514.62038020237,0.274971652376843,0,416,0,0,0,1,0,1,0,0,0,0,0,1.87348059670493,2133.92374926842,0,1,0,0,20.8599168850113,4.79097438129924,0,0,1,6.70901819294017,1.03975272449109,45.252309,0,15,0,3.69154497832479,0,1,0,0,0,0,0,1,0,25.6288789749113,0,0,0,"0"
0,0,0,0,28,13.0902971810855,4.1,1,0,0.157134840263677,0,0.176718495161201,0.467995906994879,0,0,1,0,0.841509777140964,0,5,2,0,0,1,0,14.0833969682072,1,0,0,0,0,60.66,0,1,0,7.83993424007446,1,0,6.73489452752059,0.74785668258898,0,1.2929857699071,0,0,0,6308.95890401152,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,0.566356906468233,0,0,0,3400.06487201993,0.658665866474161,0,-1309411404,1,0,0,0,0,0,0,0,0,0,0,9.1685892569646,5664.31799023822,0,0,0,1,33.4002293824591,0,0,1,1,15.7804940701629,3.85813641686984,77.889825,0,23,0,9.66491223549585,0,0,0,0,0,0,0,0,0,54.6884165873018,0,1,0,"0"
0,0,0,1,21,13.5041607947027,4.21,1,0,0,0,0,0.246681518177546,0,0,1,1,0.294027112759452,1,4,1,0,1,1,1,20.4119465195114,1,0,0,0,0.0147221927778661,91.93,0,0,0,6.82430283261873,0,0,6.58847848437654,0.455615257008198,1,0.659336821963842,1,1,0,6704.76535596511,0,1,0,0,0,1,0,0,0,0,0,0,0,0.111111111111111,0,15,0.26592402185777,0,0,0,3408.64306865313,0.962900769272532,0,1354,0,0,0,1,1,0,0,0,1,1,1,5.60759553518305,6215.43758349852,1,1,0,1,39.7958375508429,10.2622653838221,0,0,1,19.1220234535071,2.91591852596796,87.298962,0,18,0,9.03218687676694,0,1,0,0,1,0,0,0,0,48.9455897831668,1,1,0,"1"
0,0,0,0,11,7.23796035248943,3,0,0,0.208487597207365,0,0.0672345597846667,0.225089416362001,0,0,0,1,0.168806122481802,0,2,3,0,1,0,0,11.6375172738634,0,0,0,0,0,50.52,0,0,0,3.01677966468565,1,0,3.44654068373633,0.431049489974538,0,0.732028779012028,0,1,0,2232.08979398767,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0.125319108182933,0.285714285714286,0,0,1421.64471604459,0.573949381314842,0,385,0,0,0,1,1,0,0,0,0,0,0,2.33207589598402,1904.40612892001,0,0,0,0,17.2365392201685,8.19097659012705,0,0,0,8.39396049049833,1.07162773409236,47.855067,0,11,0,4.2552675587315,0,1,0,0,0,0,0,0,0,24.6833874078993,0,0,0,"0"
0,0,1,0,15,5.48141439472641,2.12,0,0,0.117851130197758,0,0.0204124145231932,0.152011177754988,0,0,0,0,0.0846927241940012,0,2,3,0,1,0,0,30.8473828118598,0,0,0,0,0.0147221927778661,150.88,0,0,0,2.62779596858887,1,1,9.22916336815153,0.321478169437253,0,0.374776808498992,0,0,0,2636.59783001742,0,0,0,0,1,1,0,0,0,0,0,0,0,0.235702260395516,0,10,0.0807712401625508,1.52933152164469,0,0,1715.55327921844,0.738933140044788,0,706,0,0,0,1,0,0,0,1,0,0,0,1.77708362829385,2325.95137571284,0,0,0,1,14.6424585481444,18.3493373775581,0,0,1,9.82919380489542,0.801636745038454,50.402309,0,17,0,3.96423341234913,0,1,0,1,0,0,0,0,0,40.6289771910661,1,0,1,"0"
0,1,0.96548938460563,0,18,8.43288804294209,2.78,0,0,0,0,0,0.165709020021878,0,1,0,0,0.115237649421201,1,3,2,0,1,0,0,22.809132991383,0,0,0,0,0.00721237204013192,97.4,0,1,1,3.17990951426993,1,0,9.2160404327164,0.23814483610392,0,0.397709852251011,0,0,0,3581.75967425165,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,11,0.0705650329009543,0,1,0,2164.76706321808,0.733361891989089,1,638,1,0,0,0,1,1,0,0,0,0,0,2.42639621060687,3197.68263514117,0,0,1,0,15.7247472056787,7.55208045346262,0,0,1,10.5558859761679,1.11729148659195,57.988274,0,18,0,4.77692976890747,0,0,0,0,0,0,0,1,0,45.2440509567511,1,0,0,"0"
0,0,0,0,20,17.2629136814117,3.11,0,0,0,0,0,0.200233283554025,0,0,0,0,0.160243340695453,1,5,1,0,1,0,1,11.4598702691811,0,0,0,0,0,52.9,1,0,0,3.39302901269827,1,0,6.27234085842466,0.225448789151385,0,0.541666359606816,0,0,0,4261.63514370553,1,0,0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,10,0.0814344638533859,0,0,0,1901.48773888721,0.699417068881664,0,328,0,0,0,0,1,0,1,0,0,0,0,3.88764439236077,3864.49363758209,0,0,0,0,22.1656842944144,5.18752941075644,0,1,1,14.91034785859,1.6617261468293,47.912688,0,14,0,4.42070508600581,0,1,0,0,1,0,0,0,1,25.2688986736349,0,1,0,"1"
1,0,0,0,26,5.84407360804912,3.22,1,0,0.144337567297406,0,0.0392837100659193,0.0835917325875566,0,1,1,0,0.0522229375181501,0,2,2,0,1,0,0,14.066232838788,1,0,0,0,0,81.03,0,0,0,2.48650446408503,0,0,8.44931035583611,0.287457478565265,0,0.214076175062696,0,0,1,3128.279061486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0796006752863026,0.2,1,0,1834.9437048287,0.353944957851865,0,433,0,0,0,0,1,0,0,0,0,1,0,1.57934096083139,3161.92906683126,0,0,0,0,25.0367840554638,5.61692248295193,0,0,0,7.83121835246515,0.808554882278272,50.532309,0,11,0,3.68994163652923,0,1,0,0,1,0,0,0,0,28.6288789749113,0,0,0,"0"
0,0,0.333333333333333,0,10,18.3961845591034,3.99,1,0,0.0785674201318386,0,0.03125,0.300618661183019,0,0,1,0,0.462264237619917,3,4,0,0,0,0,0,18.0982152687605,1,0,0,0,0,69.75,0,0,0,7.05597548745571,0,0,9.92172978582272,0.514777017983939,0,1.13680213980185,0,0,0,5789.92593013592,1,1,0,1,0,0,0,0,0,0,0,0,0,0.308606699924184,0,10,0.232505670532115,0.138013111868471,0,0,2910.79026710819,0.605498860309242,0,960,0,1,0,0,1,1,1,0,0,0,0,7.30538921838794,5212.07119607314,1,0,0,0,39.1256759068528,8.17648548293777,0,0,1,16.2201072047521,4.01448646104021,81.417341,0,15,0,8.874965943603,0,1,0,1,1,0,0,0,1,38.4033480104523,0,0,0,"0"
0,0,0,1,23,20.1066383508575,3.33,0,1,0.0785674201318386,0,0.0255155181539914,0.157136923370412,0,0,0,0,0.208764695738115,0,6,0,0,1,0,0,10.8584398315618,0,0,0,0,0,64.35,0,0,0,3.1886575597842,0,0,0,0.418353887323497,0,0.817710199171886,1,1,0,3462.21490677393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.134969350940534,0.696238325041917,0,0,1784.74538426901,0.686280125370442,0,497,0,0,0,0,0,0,0,0,0,1,0,3.04829368131869,3125.87810452452,0,1,0,0,22.1753000492623,10.8584398315618,0,0,1,14.143884289138,1.30709452194675,49.503102,0,17,0,4.47470395982418,0,1,0,1,1,0,0,0,0,28.0978761421638,0,0,0,"0"
1,0,0,0,20,7.42361656055145,3,0,0,0.0962250448649376,0,0.0684653196881458,0.0918072965660479,0,0,0,0,0.184367207561296,0,3,2,0,1,0,0,14.3853912351178,0,0,0,0,0,73.19,0,0,0,3.24149136060402,1,0,3.08185552776352,0.371196697241781,0,0.556515200626419,0,0,0,2727.47551819126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0.153546019308937,0.267261241912424,1,0,1782.95593316796,0.284517796864425,0,541,0,0,0,0,0,0,0,0,0,1,0,2.18665292922347,2332.04199748226,0,0,0,0,18.3219749253271,8.16055592566615,0,1,0,6.88611445267035,1.3267976319393,51.181481,0,12,0,4.65710558072808,0,1,0,0,0,0,0,0,0,32.8111404463493,0,0,0,"0"
0,1,0,1,26,11.5672011711718,3.44,1,0,0,0,0,0.077372362310317,0,0,1,0,0.134406885802524,1,4,0,0,1,1,0,13.9576606215615,1,0,0,0,0,70.78,0,0,0,2.96867692806975,0,0,2.52000694214225,0.252291191795518,0,0.601354779498375,1,0,0,3230.56172269952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0854251314043412,0.60822019955734,0,0,1826.90425264054,0.376550937084965,0,737,0,0,1,0,0,0,0,0,0,0,0,2.06177293856519,2674.31953105853,0,0,0,0,26.6410479584536,11.4376536794193,0,0,1,10.4229445508953,1.18264283653187,56.123481,0,20,0,4.43839314011367,0,1,0,0,0,0,0,0,0,31.4578564434403,0,0,0,"1"
0,0,1.53261886478711,0,32,6.42852231754611,2.67,1,0,0.0962250448649376,0,0.0360843918243516,0.138183578854175,0,0,1,0,0.166225168726142,3,2,2,0,1,0,0,31.5760860901625,1,0,0,0,0.00736109638893306,147.1,0,0,0,3.59091839030035,0,0,15.4152448796507,0.438832193642575,0,0.634981275694295,0,1,0,4146.13453437375,0,1,0,0,0,1,0,0,0,0,0,0,0,0.642742735155721,0,17,0.14211181677179,0.596284793999944,0,0,2449.82357908594,0.729526125451258,0,842,0,0,0,1,0,0,0,0,0,0,0,2.47488147053348,3800.4914191609,0,1,0,1,22.0186185376396,12.6512416648601,1,1,1,11.8457437283865,1.21590856123206,63.799067,0,21,0,5.21408152139797,1,1,0,0,0,0,0,0,0,44.7999997225371,1,0,0,"1"
1,0,0,0,16,8.197098550677,2.78,0,0,0.0785674201318386,0,0.0684653196881458,0.193350017918643,0,1,0,0,0.310796441325355,1,2,1,0,1,0,0,19.7799345509545,0,0,0,0,0,116.39,0,0,0,3.80584996312394,0,0,3.4379189427618,0.42586357954631,0,0.649798851731955,0,0,0,3386.74117006849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0.252652509742999,0.872871560943969,0,0,2118.68906820475,0.463467599591589,0,559,0,0,0,0,0,0,1,0,0,1,0,3.31152463440737,2950.99992632471,0,0,0,0,16.8790158552934,10.7079204710057,0,0,0,9.13320344553018,1.41800819919916,54.883481,0,12,0,5.23477738441281,0,1,0,0,0,0,0,0,1,41.7133625203403,0,0,0,"0"
0,0,0,0,23,2.59370570414205,2.78,1,0,0.117851130197758,0,0.0340206908719886,0.052975188366293,0,0,1,0,0.086122013846598,0,1,1,0,1,1,1,17.3017107738796,1,0,0,0,0,71.88,0,0,0,2.19650684322039,0,0,9.33431355161272,0.33677012102661,0,0.358413742360102,0,0,0,1910.473213686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,15,0.0965049932017109,0.285714285714286,0,0,1378.18616764555,0.367851130197758,0,591,0,0,0,1,0,0,0,0,0,0,0,1.02157830341636,1602.97955818436,0,1,0,0,15.5341064993524,7.96739722226688,0,1,1,4.9481126467528,0.690630508346643,47.387895,0,17,0,3.51994532170623,1,1,0,0,0,0,0,0,0,27.4033480104523,0,0,0,"0"
0,0,0.5,0,15,2.94168275343288,1.9,0,0,0,0,0,0.109349354526647,0,0,0,0,0.0393045798739499,0,1,0,0,1,0,0,21.4126975347631,0,0,0,0,0.0136851917594227,68.3,0,0,0,1.62481007865356,0,0,6.21318319493377,0.170103454359943,0,0.166250656908775,0,0,0,1977.71203417926,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0.0465087716847198,0,0,0,1245.73976650273,0.949358737117772,0,269,0,0,1,0,1,1,0,0,0,0,0,1.22511974944414,1740.64147265106,0,0,0,0,8.53505545178099,4.77128981137983,0,0,0,7.52080546612686,0.622640094404931,35.496137,0,12,0,2.60833417970736,0,0,0,0,0,0,1.24381605845364,0,0,32.9027841292128,1,0,0,"0"
1,0,0,0,21,6.342617739564,2.34,1,0,0.192450089729875,0,0.074535599249993,0.102690473577423,0,1,0,0,0.115780943634229,0,0,4,0,1,0,0,19.8490108650206,0,0,0,0,0,83.99,0,0,0,2.28254841390756,1,0,6.86665723546071,0.564052672314839,0,0.691278399669142,0,0,0,2313.15533576703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0.122182122786249,0.730296743340221,0,0,1375.50231793713,0.483227538989539,0,346,0,0,0,0,0,0,0,0,1,0,0,1.61190653487636,2115.88560423355,0,0,0,0,15.7090080257114,12.9823536295598,0,0,0,9.35568384707354,0.702497921175841,39.27793,0,6,0,3.2809281599935,0,1,0,0,0,1,0,0,0,26.5923057802577,0,1,0,"0"
1,0,0,0,15,6.05156133417105,3.22,0,0,0.144337567297406,0,0.117851130197758,0.061996559083229,0,1,0,0,0.120906181130375,2,1,3,0,1,0,0,22.4767807225011,0,0,0,0,0,124.18,0,0,0,4.40436945114225,0,0,6.4822708965319,0.272165526975909,0,0.286531962989947,1,0,0,2995.4576889477,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,11,0.209451667165534,0.560597610169143,0,0,2144.00182115381,0.310301219927633,0,878,0,0,0,1,1,0,1,0,0,0,0,1.99317368555334,2867.76046266612,0,0,0,0,23.8650747330872,12.9813769667014,0,0,0,7.4688369131189,1.32948225342735,70.020204,0,11,0,6.25201498343122,0,1,0,0,1,1,0,0,1,42.7200588187077,0,0,0,"0"
1,1,0.5,0,7,2.60639135844613,1.79,1,0,0.0962250448649376,0,0.0372677996249965,0.109578338074852,0,1,1,0,0.0861245300763056,1,1,4,0,1,1,0,24.2601454254546,1,0,0,0,0.00449957705963366,62.3,0,0,0,1.89379688765039,1,0,9.51398761391236,0.32853285321783,0,0.430594925833795,0,0,0,1517.07518196339,0,1,0,0,0,0,0,0,0,0,0,0,0,0.516397779494322,0,4,0.075415244619744,0,0,0,1083.11039240565,0.743313921819853,0,388,1,1,0,0,0,0,0,0,0,0,0,1.12689958950338,1144.93280033897,0,0,0,0,9.40897135642034,5.05463597361498,0,0,0,6.27180769678272,0.525795894900706,35.876137,0,6,0,2.98502691393062,0,1,0,0,0,1,1.18558593029537,1,0,35.8479612998881,1,0,0,"1"
